"V1";"V2"
"Will Congressional job approval be at least 15% on May 29?";"Congressional approval at 15+% on May 29?"
"Will ""right direction"" poll at 29.5%+ at the end of May 29?";"Direction of country on May 29?"
"Will the UK vote to leave the EU by year-end 2016?";"Brexit by 2017?"
"Will Helle Thorning-Schmidt remain Prime Minister of Denmark?";"Will Thorning-Schmidt remain Danish PM?"
"Will the U.S. indict FIFA president Sepp Blatter in 2015?";"Will Sepp Blatter be indicted?"
"What will Obama's job approval be at the end of June 5?";"Obama job approval on June 5?"
"What will Obama's job approval be at the end of June 5?";"Obama job approval on June 5?"
"What will Obama's job approval be at the end of June 5?";"Obama job approval on June 5?"
"What will Obama's job approval be at the end of June 5?";"Obama job approval on June 5?"
"What will Obama's job approval be at the end of June 5?";"Obama job approval on June 5?"
"Will Congressional job approval be at least 16.5% on June 5?";"Congressional approval at 16.5%+ on June 5?"
"Will ""right direction"" poll at 29.5%+ at the end of June 5?";"Direction of country at 29.5%+ on June 5?"
"Will Congress grant trade promotion authority by June 30?";"Trade promotion authority by June 30?"
"Will the estate tax be repealed by June 30?";"Death tax dead by June 30?"
"Will Hillary Clinton publicly testify before Benghazi committee by June 30?";"Will Hillary testify in June?"
"Will Elizabeth Warren become a presidential candidate by June 30?";"Will Warren be a candidate by June 30?"
"Will Jeb Bush become a presidential candidate by June 30?";"Will Bush be a candidate by June 30?"
"Will Scott Walker become a presidential candidate by June 30?";"Will Walker be a candidate by June 30?"
"Will Lincoln Chafee become a presidential candidate by June 30?";"Will Chafee be a candidate by June 30?"
"Will Jim Webb become a presidential candidate by June 30?";"Will Webb be a candidate by June 30?"
"Will Bill de Blasio become a presidential candidate by June 30?";"Will de Blasio be a candidate by June 30?"
"Will Donald Trump become a presidential candidate by June 30?";"Will Trump be a candidate by June 30?"
"Will primary polling give Bush at least 15% on June 30?";"Bush polling at 15+% on June 30?"
"Will primary polling give Walker at least 15% on June 30?";"Walker polling at 15+% on June 30?"
"Will primary polling give Clinton at least 60% on June 30?";"Clinton polling at 60+% on June 30?"
"Will primary polling give Rubio at least 15% on June 30?";"Rubio polling at 15+% on June 30?"
"Will primary polling give someone other than Clinton at least 12% on June 30?";"Any non-Clinton polling at 12+% on June 30?"
"Will ""female Viagra"" drug flibanserin be available in the U.S. in 2015?";"Female Viagra available in US in 2015?"
"Will ""right direction"" poll at 30%+ at the end of June 12?";"Direction of country at 30%+ on June 12?"
"Will Congressional job approval be at least 16% on June 12?";"Congressional approval at 16%+ on June 12?"
"What will Obama's job approval be at the end of June 12?";"Obama job approval on June 12?"
"What will Obama's job approval be at the end of June 12?";"Obama job approval on June 12?"
"What will Obama's job approval be at the end of June 12?";"Obama job approval on June 12?"
"What will Obama's job approval be at the end of June 12?";"Obama job approval on June 12?"
"What will Obama's job approval be at the end of June 12?";"Obama job approval on June 12?"
"Congressional approval at 17%+ on June 19?";"Will Congressional job approval be at least 17% on June 19?"
"Direction of country at 29%+ on June 19?";"Will ""right direction"" poll at 29%+ at the end of June 19?"
"Will Chris Christie become a presidential candidate by June 30?";"Will Christie be a candidate by June 30?"
"Will Erdogan call for an early election by the end of July?";"Will Turkey have a snap election?"
"What will Obama's Gallup job approval be for June 16-18?";"Obama's Gallup approval June 16-18?"
"What will Obama's Gallup job approval be for June 16-18?";"Obama's Gallup approval June 16-18?"
"What will Obama's Gallup job approval be for June 16-18?";"Obama's Gallup approval June 16-18?"
"What will Obama's Gallup job approval be for June 16-18?";"Obama's Gallup approval June 16-18?"
"What will Obama's Gallup job approval be for June 16-18?";"Obama's Gallup approval June 16-18?"
"What will Obama's Rasmussen job approval be on June 19?";"Obama's Rasmussen approval on June 19?"
"What will Obama's Rasmussen job approval be on June 19?";"Obama's Rasmussen approval on June 19?"
"What will Obama's Rasmussen job approval be on June 19?";"Obama's Rasmussen approval on June 19?"
"What will Obama's Rasmussen job approval be on June 19?";"Obama's Rasmussen approval on June 19?"
"What will Obama's Rasmussen job approval be on June 19?";"Obama's Rasmussen approval on June 19?"
"Will Caitlyn Jenner address the 2016 Democratic National Convention?";"Will Caitlyn Jenner speak at the Democratic convention?"
"Will Caitlyn Jenner address the 2016 Republican National Convention?";"Will Caitlyn Jenner speak at the Republican convention?"
"Who will win the 2016 Iowa Democratic caucuses?";"Who will win the Iowa Democratic caucuses?"
"Who will win the 2016 Iowa Democratic caucuses?";"Who will win the Iowa Democratic caucuses?"
"Who will win the 2016 Iowa Democratic caucuses?";"Who will win the Iowa Democratic caucuses?"
"Who will win the 2016 Iowa Democratic caucuses?";"Who will win the Iowa Democratic caucuses?"
"Who will win the 2016 Iowa Democratic caucuses?";"Who will win the Iowa Democratic caucuses?"
"Who will win the 2016 Iowa Democratic caucuses?";"Who will win the Iowa Democratic caucuses?"
"What will Obama's Gallup job approval be for June 23-25?";"Obama's Gallup approval June 23-25?"
"What will Obama's Gallup job approval be for June 23-25?";"Obama's Gallup approval June 23-25?"
"What will Obama's Gallup job approval be for June 23-25?";"Obama's Gallup approval June 23-25?"
"What will Obama's Gallup job approval be for June 23-25?";"Obama's Gallup approval June 23-25?"
"What will Obama's Gallup job approval be for June 23-25?";"Obama's Gallup approval June 23-25?"
"What will Obama's average job approval be at the end of June 26?";"Obama's average approval on June 26?"
"What will Obama's average job approval be at the end of June 26?";"Obama's average approval on June 26?"
"What will Obama's average job approval be at the end of June 26?";"Obama's average approval on June 26?"
"What will Obama's average job approval be at the end of June 26?";"Obama's average approval on June 26?"
"What will Obama's average job approval be at the end of June 26?";"Obama's average approval on June 26?"
"Will Obamacare approval be at least 42% at the end of July?";"Obamacare approval at 42%+ at end of July?"
"Will ""right direction"" poll at 28%+ at the end of June 26?";"Direction of country at 28%+ on June 26?"
"Will Congressional job approval be at least 16.5% on June 26?";"Congressional approval at 16.5%+ on June 26?"
"Will the ICC indict one or more Israeli officials this year?";"Will the ICC indict an Israeli official this year?"
"Will Matteo Renzi be Italy's prime minister at year-end?";"Will Renzi be Italy's PM at year-end?"
"What will Obama's Gallup job approval be for June 30-July 2?";"Obama's Gallup approval June 30-July 2?"
"What will Obama's Gallup job approval be for June 30-July 2?";"Obama's Gallup approval June 30-July 2?"
"What will Obama's Gallup job approval be for June 30-July 2?";"Obama's Gallup approval June 30-July 2?"
"What will Obama's Gallup job approval be for June 30-July 2?";"Obama's Gallup approval June 30-July 2?"
"What will Obama's Gallup job approval be for June 30-July 2?";"Obama's Gallup approval June 30-July 2?"
"What will Obama's average job approval be at the end of day, July 3?";"Obama's average approval on July 3?"
"What will Obama's average job approval be at the end of day, July 3?";"Obama's average approval on July 3?"
"What will Obama's average job approval be at the end of day, July 3?";"Obama's average approval on July 3?"
"What will Obama's average job approval be at the end of day, July 3?";"Obama's average approval on July 3?"
"What will Obama's average job approval be at the end of day, July 3?";"Obama's average approval on July 3?"
"Will ""right direction"" poll at 28.5%+ at the end of July 3?";"Direction of country at 28.5%+ on July 3?"
"Will Congressional job approval be at least 16.5% on July 3?";"Congressional approval at 16.5%+ on July 3?"
"Who will win the 2016 New Hampshire Democratic primary?";"Who will win the NH Democratic primary?"
"Who will win the 2016 New Hampshire Democratic primary?";"Who will win the NH Democratic primary?"
"Who will win the 2016 New Hampshire Democratic primary?";"Who will win the NH Democratic primary?"
"Who will win the 2016 New Hampshire Democratic primary?";"Who will win the NH Democratic primary?"
"Who will win the 2016 New Hampshire Democratic primary?";"Who will win the NH Democratic primary?"
"Who will win the 2016 New Hampshire Democratic primary?";"Who will win the NH Democratic primary?"
"Will Greece pass a referendum on proposed bailout terms?";"Will Greece pass bailout referendum?"
"Will the estate tax be repealed this year?";"Death tax dead this year?"
"Will Hillary Clinton publicly testify before Benghazi committee by July 31?";"Will Hillary testify in July?"
"Will Elizabeth Warren become a presidential candidate by July 31?";"Will Warren be a candidate by July 31?"
"Will Scott Walker become a presidential candidate by July 31?";"Will Walker be a candidate by July 31?"
"Will Jim Webb become a presidential candidate by July 31?";"Will Webb be a candidate by July 31?"
"Will Bill de Blasio become a presidential candidate by July 31?";"Will de Blasio be a candidate by July 31?"
"Will primary polling give Bush at least 15% on July 31?";"Bush polling at 15+% on July 31?"
"Will primary polling give Walker at least 15% on July 31?";"Walker polling at 15+% on July 31?"
"Will primary polling give Clinton at least 60% on July 31?";"Clinton polling at 60+% on July 31?"
